ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE
34067,Multijuego en Área Infantil,192,Valdebernardo,19,Vicalvaro,OPERATIVO,446994.88,4472116.659,ETRS89,40.39796917,-3.624601,SIN TIPO,Desconocido,S/N,28032,Bvar Jos Prat 000008  B,20124412,2011-02-06,F000000,AE21,Plataforma  Pasarela,Infantiles,No
34093,Multijuego en Área Infantil,202,Hellin,20,San Blas - Canillejas,OPERATIVO,447696.53,4476059.35,ETRS89,40.43353178,-3.61665754,SIN TIPO,Desconocido,S/N,28037,C  Calle Albadia  Ascendiente 1 202  Helln ,11134974,2017-01-02,F000000,AE21,0188  Escalada,Infantiles,No
34112,Multijuego en Área Infantil,205,Rosas,20,San Blas - Canillejas,OPERATIVO,448338.63,4475202.55,ETRS89,40.42585333,-3.60901796,SIN TIPO,Desconocido,S/N,28022,C  Calle Butrn 33  Ascendiente 1 205  Las Ro,20042896,2005-01-01,F000000,AE21,Desconocido,Infantiles,No
34123,Multijuego en Área Infantil,204,Arcos,20,San Blas - Canillejas,OPERATIVO,446928.62,4474784.7,ETRS89,40.42200033,-3.62560428,SIN TIPO,Desconocido,S/N,28037,C  Calle Pobladura Del Valle  Ascendiente 1 20,31028079,2006-01-01,F000000,AE21,1002  Almagro,Infantiles,No
34148,Multijuego en Área Infantil,204,Arcos,20,San Blas - Canillejas,OPERATIVO,447472.48,4475077.52,ETRS89,40.42467274,-3.61921781,SIN TIPO,Desconocido,S/N,28037,C  Calle Grabadores  Ascendiente 1 204  Los A,20042840,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
34991,Balancín en Área Infantil,145,Fontarron,14,Moratalaz,OPERATIVO,444873.121,4472672.545,ETRS89,40.40283917,-3.64964999,SIN TIPO,Desconocido,S/N,28030,Corregidor Juan Francisco De Lujn 000010,11102233,2011-06-02,F000000,AE21,Doble,Infantiles,No
35016,Balancín en Área Infantil,144,Media Legua,14,Moratalaz,OPERATIVO,444292.128,4473490.95,ETRS89,40.41017316,-3.656568,SIN TIPO,Desconocido,S/N,28030,Camino De Los Vinateros 000032,20147795,1998-01-01,F000000,AE21,Multipondo,Infantiles,No
35032,Balancín en Área Infantil,156,San Juan Bautista,15,Ciudad Lineal,OPERATIVO,444372.887,4477969.055,ETRS89,40.45051975,-3.65600813,SIN TIPO,Desconocido,S/N,28043,Pza  Plaza Nalda  Ascendiente 1 156  San Juan,31011813,2001-01-01,F000000,AE21,Desconocido,Infantiles,No
35058,Balancín en Área Infantil,154,La Concepcion,15,Ciudad Lineal,OPERATIVO,445297.804,4477285.451,ETRS89,40.44442287,-3.6450424,SIN TIPO,Desconocido,S/N,28027,C  Calle Arturo Soria 55  Ascendiente 1 154 ,20039006,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
35063,Balancín en Área Infantil,159,Costillares,15,Ciudad Lineal,OPERATIVO,443380.122,4480644.987,ETRS89,40.47455877,-3.66795375,SIN TIPO,Desconocido,S/N,28033,C  Calle Arturo Soria 302  Ascendiente 1 159 ,11112592,2005-01-01,F000000,AE21,Desconocido,Infantiles,No
35072,Balancín en Área Infantil,165,Apostol Santiago,16,Hortaleza,OPERATIVO,444351.234,4481099.778,ETRS89,40.47872137,-3.65653802,SIN TIPO,Desconocido,S/N,28033,C  Calle Monovar 19  Ascendiente 1 165  Apst,11122150,2005-01-01,F000000,AE21,Perro,Infantiles,No
21610,Columpio en Área Infantil,171,Villaverde Alto - Casco Historico De Villaverde,17,Villaverde,OPERATIVO,439159.669,4466971.809,ETRS89,40.35108617,-3.71643199,SIN TIPO,Desconocido,S/N,28021,Afluentes 000010,20177584,2003-01-01,F000000,AE21,Dos Asientos Planos,Infantiles,No
21613,Columpio en Área Infantil,171,Villaverde Alto - Casco Historico De Villaverde,17,Villaverde,OPERATIVO,439122.014,4466485.688,ETRS89,40.34670417,-3.716829,SIN TIPO,Desconocido,S/N,28021,Paseo Ferroviarios 000037,11124618,2003-01-01,F000000,AE21,Dos Asientos Planos,Infantiles,No
21619,Columpio en Área Infantil,174,Los Rosales,17,Villaverde,OPERATIVO,441909.639,4467810.336,ETRS89,40.35883617,-3.684128,SIN TIPO,Desconocido,S/N,28041,Unanimidad 000065,20062192,2003-01-01,F000000,AE21,Dos Asientos Planos,Infantiles,No
21633,Columpio en Área Infantil,173,Butarque,17,Villaverde,OPERATIVO,441970.503,4467290.695,ETRS89,40.35415916,-3.68336399,SIN TIPO,Desconocido,S/N,28021,Concepcin De La Oliva 000001,31023613,2005-01-01,F000000,AE21,Dos Asientos Planos,Infantiles,No
21639,Columpio en Área Infantil,173,Butarque,17,Villaverde,OPERATIVO,442492.334,4466744.203,ETRS89,40.34927217,-3.67716999,SIN TIPO,Desconocido,S/N,28021,Calcio 15 E,31030055,2017-11-05,F000000,AE21,1 Asiento Cesta,Infantiles,No
21787,Columpio en Área Infantil,207,Canillejas,20,San Blas - Canillejas,OPERATIVO,448154.46,4476543.34,ETRS89,40.43792053,-3.61129833,SIN TIPO,Desconocido,S/N,28022,C  Calle Fenelon  Ascendiente 1 207  Canillej,20151823,2006-01-01,F000000,AE21,0815  Dos Asientos Cuna,Infantiles,No
21790,Columpio en Área Infantil,207,Canillejas,20,San Blas - Canillejas,OPERATIVO,448136.47,4476994.71,ETRS89,40.44198562,-3.61154728,SIN TIPO,Desconocido,S/N,28022,C  Calle Nctar  Ascendiente 1 207  Canilleja,20159966,2006-01-01,F000000,AE21,0816  Dos Asientos Planos,Infantiles,No
21863,Columpio en Área Infantil,201,Simancas,20,San Blas - Canillejas,OPERATIVO,447594.46,4476954.42,ETRS89,40.44158868,-3.6179347,SIN TIPO,Desconocido,S/N,28037,C  Calle Cronos  Ascendiente 1 201  Simancas,31036745,2004-01-01,F000000,AE21,0816  Dos Asientos Planos,Infantiles,No
21906,Columpio en Área Infantil,214,Timon,21,Barajas,OPERATIVO,450198.492,4480218.621,ETRS89,40.47115466,-3.58748716,SIN TIPO,Desconocido,S/N,28042,C  Calle Aguadulce 12-14 Pos.  Ascendiente 1 2,11141726,2004-01-01,F000000,AE21,0816  Dos Asientos Planos,Infantiles,No
21927,Columpio en Área Infantil,211,Alameda De Osuna,21,Barajas,OPERATIVO,449883.75,4478113.482,ETRS89,40.45217137,-3.59103362,SIN TIPO,Desconocido,S/N,28042,C  Calle Balandro  Ascendiente 1 211  Alameda,31001757,2006-01-01,F000000,AE21,0816  Dos Asientos Planos,Infantiles,No
21936,Columpio en Área Infantil,214,Timon,21,Barajas,OPERATIVO,449689.201,4480651.154,ETRS89,40.47502047,-3.59352906,SIN TIPO,Desconocido,S/N,28042,C  Calle Playa De Poniente  Ascendiente 1 214,31023252,2010-01-01,F000000,AE21,Dos Asientos Planos,Infantiles,No
21718,Columpio en Área Infantil,191,Casco Historico De Vicalvaro,19,Vicalvaro,OPERATIVO,447832.164,4473285.882,ETRS89,40.40855517,-3.61483099,SIN TIPO,Desconocido,S/N,28032,Casalarreina 000032,31045386,2011-06-02,F000000,AE21,0816  Dos Asientos Planos,Infantiles,No
21720,Columpio en Área Infantil,191,Casco Historico De Vicalvaro,19,Vicalvaro,OPERATIVO,447884.4,4472975.706,ETRS89,40.40576417,-3.61418999,SIN TIPO,Desconocido,S/N,28032,Gallo 000017,31033169,2011-06-02,F000000,AE21,Dos Asientos Planos,Infantiles,No
21969,Tobogan Autoportante en Área Infantil,33,Estrella,3,Retiro,OPERATIVO,443336.71,4473592.74,ETRS89,40.41102566,-3.66783681,SIN TIPO,Desconocido,S/N,28007,Calle Astros  Ascendiente 1 033  Barrio De,11011893,2006-08-02,F000000,AE21,1036  Elefante,Infantiles,No
22021,Multijuego en Área Infantil,52,Prosperidad,5,Chamartin,OPERATIVO,443652.804,4477386.247,ETRS89,40.44522103,-3.66444779,SIN TIPO,Desconocido,S/N,28002,Jardines Luis De Trelles  Ascendiente 1 0,11022857,2017-03-15,F000000,AE21,Desconocido,Infantiles,No
21961,Tobogan Autoportante en Área Infantil,24,Legazpi,2,Arganzuela,OPERATIVO,441730.61,4471475.37,ETRS89,40.39184039,-3.68657131,SIN TIPO,Desconocido,S/N,28045,Parque Bronce Ii  Ascendiente 1 024  Lega,20170739,2005-01-03,F000000,AE21,Desconocido,Infantiles,No
22026,Tobogan Autoportante en Área Infantil,51,El Viso,5,Chamartin,OPERATIVO,441855.62,4477986.75,ETRS89,40.45050689,-3.68569379,SIN TIPO,Desconocido,S/N,28002,C  Calle Darro 26  Ascendiente 1 051  El Viso,11020983,2006-07-11,F000000,AE21,Elefante,Infantiles,No
22027,Tobogan Autoportante en Área Infantil,54,Hispanoamerica,5,Chamartin,OPERATIVO,441814.681,4478606.596,ETRS89,40.45608787,-3.68623336,SIN TIPO,Desconocido,S/N,28036,C  Calle Padre Damian 26  Ascendiente 1 054 ,20174327,2007-04-19,F000000,AE21,0349  Jmc46,Infantiles,No
22102,Tobogan Autoportante en Área Infantil,81,El Pardo,8,Fuencarral - El Pardo,OPERATIVO,433309.129,4487422.733,ETRS89,40.5348662,-3.78746678,SIN TIPO,Desconocido,S/N,28048,Carretera Colmenar Viejo  Ascendiente 1,31023294,1998-01-01,F000000,AE21,Conalsa,Infantiles,No
22152,Tobogan Autoportante en Área Infantil,97,Aravaca,9,Moncloa - Aravaca,OPERATIVO,435058.12,4478817.212,ETRS89,40.45748466,-3.76593488,SIN TIPO,Desconocido,S/N,28023,Calle Horche  Ascendiente 1 097  Aravaca ,20140699,2009-04-15,F000000,AE21,0349  Jmc46,Infantiles,No
22058,Tobogan Autoportante en Área Infantil,64,Almenara,6,Tetuan,OPERATIVO,440880.6,4480117.469,ETRS89,40.46963252,-3.69738982,SIN TIPO,Desconocido,S/N,28029,Av  Avenida Asturias . Referencia C/ Costa Verd,31016026,2012-10-23,F000000,AE21,Gusano,Infantiles,No
22166,Tobogan Autoportante en Área Infantil,107,Aguilas,10,Latina,OPERATIVO,434723.984,4469747.205,ETRS89,40.37575279,-3.76894463,SIN TIPO,Desconocido,S/N,28044,C  Calle Jose De Cadalso 92 Al Final De La Calle General Saliquet Ascendiente 1 107,31024038,2006-06-05,F000000,AE21,Elefante,Infantiles,No
22239,Tobogan Autoportante en Área Infantil,124,Almendrales,12,Usera,OPERATIVO,440655.293,4470406.349,ETRS89,40.38213417,-3.69914099,SIN TIPO,Desconocido,S/N,28026,Pz Campo De Criptana 000002,31012975,2011-07-02,F000000,AE21,Acero,Infantiles,No
22252,Tobogan Autoportante en Área Infantil,126,Zofio,12,Usera,OPERATIVO,439466.047,4469958.833,ETRS89,40.37801717,-3.71310799,SIN TIPO,Desconocido,S/N,28026,Parque De La Paloma 000001,20000984,1998-01-01,F000000,AE21,Arbol,Infantiles,No
22282,Tobogan Autoportante en Área Infantil,131,Entrevias,13,Puente De Vallecas,OPERATIVO,443564.969,4469589.89,ETRS89,40.37498116,-3.66479199,SIN TIPO,Desconocido,S/N,28053,Guarromn 000009,20174162,2011-06-02,F000000,AE21,Jmc46,Infantiles,No
22295,Tobogan Autoportante en Área Infantil,136,Numancia,13,Puente De Vallecas,OPERATIVO,443868.382,4472357.97,ETRS89,40.39993817,-3.66146199,SIN TIPO,Desconocido,S/N,28038,Cmno Valderribas 000087,11100331,2006-11-27,F000000,AE21,Jmc04,Infantiles,No
22318,Tobogan Autoportante en Área Infantil,143,Marroquina,14,Moratalaz,OPERATIVO,444809.67,4473275.659,ETRS89,40.40826817,-3.65045,SIN TIPO,Desconocido,S/N,28030,Marroquina 000025,11101602,2011-06-02,F000000,AE21,Elefante,Infantiles,No
22331,Tobogan Autoportante en Área Infantil,146,Vinateros,14,Moratalaz,OPERATIVO,446028.761,4472554.468,ETRS89,40.40185117,-3.63602199,SIN TIPO,Desconocido,S/N,28030,Fuente Carrantona 000009,20142023,2011-02-06,F000000,AE21,Acero,Infantiles,No
22363,Tobogan Autoportante en Área Infantil,152,Pueblo Nuevo,15,Ciudad Lineal,OPERATIVO,446430.726,4475241.908,ETRS89,40.42608722,-3.63151162,SIN TIPO,Desconocido,S/N,28017,C  Calle Barlovento  Ascendiente 1 152  Puebl,11107212,2004-01-01,F000000,AE21,1036  Elefante,Infantiles,No
22179,Tobogan Autoportante en Área Infantil,103,Lucero,10,Latina,OPERATIVO,436483.928,4472574.588,ETRS89,40.40135905,-3.7484963,SIN TIPO,Desconocido,S/N,28047,Plaza Remondo C/ Castroserna Ascendiente 1 103  Lucero,20019824,2004-12-10,F000000,AE21,Elefante,Infantiles,No
22184,Tobogan Autoportante en Área Infantil,103,Lucero,10,Latina,OPERATIVO,436505.771,4472740.707,ETRS89,40.40285718,-3.74825549,SIN TIPO,Desconocido,S/N,28047,Calle Coca Frente Al N 10-16 Ascendiente 1 103  Lucero  As,11063496,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
22202,Tobogan Autoportante en Área Infantil,117,Abrantes,11,Carabanchel,OPERATIVO,438097.501,4469962.445,ETRS89,40.37794917,-3.72922899,SIN TIPO,Desconocido,S/N,28025,Va Lusitana 000084  B,31009727,2003-01-01,F000000,AE21,Plstico,Infantiles,No
22221,Tobogan Autoportante en Área Infantil,112,Opanel,11,Carabanchel,OPERATIVO,439226.22,4471457.802,ETRS89,40.39150317,-3.716076,SIN TIPO,Desconocido,S/N,28019,Josefa Fernndez Buterga 000004,20021372,2008-01-01,F000000,AE21,Elefante,Infantiles,No
22227,Tobogan Autoportante en Área Infantil,114,Vista Alegre,11,Carabanchel,OPERATIVO,436220.689,4470675.724,ETRS89,40.38423317,-3.75140799,SIN TIPO,Desconocido,S/N,28047,Ocaa 000062,11064614,2006-01-01,F000000,AE21,Gusano,Infantiles,No
22228,Tobogan Autoportante en Área Infantil,115,Puerta Bonita,11,Carabanchel,OPERATIVO,437094.466,4469849.896,ETRS89,40.37686017,-3.74103299,SIN TIPO,Desconocido,S/N,28025,Aliseda 000005,20024038,2002-01-01,F000000,AE21,Plstico,Infantiles,No
22436,Tobogan Autoportante en Área Infantil,173,Butarque,17,Villaverde,OPERATIVO,441967.611,4467301.152,ETRS89,40.35425317,-3.68339899,SIN TIPO,Desconocido,S/N,28021,Concepcin De La Oliva 000001,31023613,2005-01-01,F000000,AE21,1036  Elefante,Infantiles,No
22445,Tobogan Autoportante en Área Infantil,175,Angeles,17,Villaverde,OPERATIVO,440526.152,4468130.645,ETRS89,40.36162417,-3.70044999,SIN TIPO,Desconocido,S/N,28041,Eduardo Barreiros 000065,11129051,2009-01-01,F000000,AE21,Plstico,Infantiles,No
22456,Tobogan Autoportante en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,446853.304,4469081.139,ETRS89,40.37061417,-3.62601599,SIN TIPO,Desconocido,S/N,28051,La Granja De San Ildefonso 000001,31041867,2007-01-01,F000000,AE21,Plastico,Infantiles,No
22474,Tobogan Autoportante en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,449011.161,4468019.194,ETRS89,40.36118217,-3.60051499,SIN TIPO,Desconocido,S/N,28051,Embalse De Manzanares 000002,31028536,2008-01-01,F000000,AE21,Acero,Infantiles,No
22478,Tobogan Autoportante en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,448811.689,4469524.869,ETRS89,40.37473417,-3.602985,SIN TIPO,Desconocido,S/N,28031,Real De Arganda 000078,31004140,2008-01-01,F000000,AE21,Acero,Infantiles,No
22480,Tobogan Autoportante en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,449738.145,4468736.481,ETRS89,40.36768817,-3.59200999,SIN TIPO,Desconocido,S/N,28051,Antonio Gades 000001  A,31024427,2008-01-01,F000000,AE21,Acero,Infantiles,No
22391,Tobogan Autoportante en Área Infantil,165,Apostol Santiago,16,Hortaleza,OPERATIVO,444066.154,4481234.119,ETRS89,40.47991242,-3.659913,SIN TIPO,Desconocido,S/N,28033,C  Calle Velez Rubio 183  Ascendiente 1 165 ,20060010,2000-01-01,F000000,AE21,1036  Elefante,Infantiles,No
22393,Tobogan Autoportante en Área Infantil,163,Canillas,16,Hortaleza,OPERATIVO,446052.21,4479863.91,ETRS89,40.46770029,-3.63636617,SIN TIPO,Desconocido,S/N,28043,C  Calle Tribaldos 27  Ascendiente 1 163  Can,20155708,1998-01-01,F000000,AE21,1036  Elefante,Infantiles,No
22511,Tobogan Autoportante en Área Infantil,208,El Salvador,20,San Blas - Canillejas,OPERATIVO,446455.13,4477308.37,ETRS89,40.44470467,-3.63139807,SIN TIPO,Desconocido,S/N,28027,C  Calle Miami  Ascendiente 1 208  Salvador ,20144648,2004-01-01,F000000,AE21,1080  Jmc490,Infantiles,No
22555,Tobogan Autoportante en Área Infantil,207,Canillejas,20,San Blas - Canillejas,OPERATIVO,448320.92,4477237.76,ETRS89,40.44418664,-3.60939223,SIN TIPO,Desconocido,S/N,28022,C  Calle Esfinge  Ascendiente 1 207  Canillej,31030219,2003-01-01,F000000,AE21,0325  Jmc04,Infantiles,No
22586,Tobogan Autoportante en Área Infantil,201,Simancas,20,San Blas - Canillejas,OPERATIVO,446677.02,4475361.09,ETRS89,40.42717671,-3.6286183,SIN TIPO,Desconocido,S/N,28037,Pza  Plaza Castillo De La Mota 4  Ascendiente 1,11134672,2004-01-01,F000000,AE21,1036  Elefante,Infantiles,No
22600,Tobogan Autoportante en Área Infantil,215,Corralejos,21,Barajas,OPERATIVO,449477.948,4479661.609,ETRS89,40.46609325,-3.59594232,SIN TIPO,Desconocido,S/N,28042,C  Calle Bahia De Santander 19  Ascendiente 1,20137060,2005-01-01,F000000,AE21,Elefante,Infantiles,No
24248,Balancín en Área Infantil,123,San Fermin,12,Usera,OPERATIVO,441770.792,4468499.421,ETRS89,40.36503417,-3.68582599,SIN TIPO,Desconocido,S/N,28041,Avda Los Rosales 000027,20141649,2006-08-02,F000000,AE21,Cerdito,Infantiles,No
24689,Balancín en Área Infantil,153,Quintana,15,Ciudad Lineal,OPERATIVO,445628.601,4476782.061,ETRS89,40.43990975,-3.64109883,SIN TIPO,Desconocido,S/N,28027,C  Calle Los Misterios 49  Ascendiente 1 153 ,11108413,2006-01-01,F000000,AE21,Conejo,Infantiles,No
24777,Balancín en Área Infantil,152,Pueblo Nuevo,15,Ciudad Lineal,OPERATIVO,446055.778,4475957.355,ETRS89,40.43250815,-3.63599223,SIN TIPO,Desconocido,S/N,28017,Pza  Plaza Vilaflor 04  Ascendiente 1 152  Pu,11107491,1998-01-01,F000000,AE21,0147  Conejo,Infantiles,No
24787,Balancín en Área Infantil,159,Costillares,15,Ciudad Lineal,OPERATIVO,443561.356,4480709.688,ETRS89,40.47515396,-3.6658216,SIN TIPO,Desconocido,S/N,28033,C  Calle Golfo De Salnica  Ascendiente 1 159,20039186,2004-01-01,F000000,AE21,Desconocido,Infantiles,No
24794,Balancín en Área Infantil,159,Costillares,15,Ciudad Lineal,OPERATIVO,443105.971,4481509.644,ETRS89,40.48232924,-3.67126532,SIN TIPO,Desconocido,S/N,28033,C  Calle Caleruega 61  Ascendiente 1 159  Cos,11112722,2007-01-01,F000000,AE21,0147  Conejo,Infantiles,No
24798,Balancín en Área Infantil,156,San Juan Bautista,15,Ciudad Lineal,OPERATIVO,444940.254,4477950.617,ETRS89,40.45039143,-3.649316,SIN TIPO,Desconocido,S/N,28043,C  Calle Gregorio Benitez  Ascendiente 1 156 ,20077522,2004-01-01,F000000,AE21,0157  Defin,Infantiles,No
24812,Balancín en Área Infantil,154,La Concepcion,15,Ciudad Lineal,OPERATIVO,445595.294,4477113.523,ETRS89,40.44289356,-3.64151992,SIN TIPO,Desconocido,S/N,28027,C  Calle Arturo Soria 52  Ascendiente 1 154 ,11110387,1998-01-01,F000000,AE21,0048  Caballo,Infantiles,No
24862,Balancín en Área Infantil,166,Valdefuentes,16,Hortaleza,OPERATIVO,443739.266,4482263.129,ETRS89,40.48916012,-3.66386073,SIN TIPO,Desconocido,S/N,28050,C  Calle Oa 69  Ascendiente 1 166  Valdefuen,11122403,2000-01-01,F000000,AE21,0644  Pony,Infantiles,No
24870,Balancín en Área Infantil,166,Valdefuentes,16,Hortaleza,OPERATIVO,446629.787,4480851.309,ETRS89,40.47663261,-3.62963656,SIN TIPO,Desconocido,S/N,28055,C  Calle Mara Blanchard 28  Ascendiente 1 166,20160485,2001-01-01,F000000,AE21,0104  Camello,Infantiles,No
24873,Balancín en Área Infantil,166,Valdefuentes,16,Hortaleza,OPERATIVO,446471.205,4480990.663,ETRS89,40.47787777,-3.63151909,SIN TIPO,Desconocido,S/N,28055,C  Calle Maruja Mallo  Ascendiente 1 166  Val,20160479,2005-01-01,F000000,AE21,0019  Ambulancia,Infantiles,No
24748,Balancín en Área Infantil,152,Pueblo Nuevo,15,Ciudad Lineal,OPERATIVO,446285.172,4474877.958,ETRS89,40.42279916,-3.63319667,SIN TIPO,Desconocido,S/N,28017,Av  Avenida Largo Caballero  Ascendiente 1 152,11107061,2005-01-01,F000000,AE21,0409  Len,Infantiles,No
24759,Balancín en Área Infantil,152,Pueblo Nuevo,15,Ciudad Lineal,OPERATIVO,446659.718,4474508.721,ETRS89,40.41949695,-3.62875076,SIN TIPO,Desconocido,S/N,28017,C  Calle Jos Mara Rodero  Ascendiente 1 152,20125814,2001-01-01,F000000,AE21,0132  Coche,Infantiles,No
25520,Balancín en Área Infantil,208,El Salvador,20,San Blas - Canillejas,OPERATIVO,445349.62,4477614.14,ETRS89,40.44738728,-3.64445971,SIN TIPO,Desconocido,S/N,28027,C  Calle Telemaco 14  Ascendiente 1 208  Salv,11139295,2008-01-01,F000000,AE21,1036  Elefante,Infantiles,No
25541,Balancín en Área Infantil,201,Simancas,20,San Blas - Canillejas,OPERATIVO,447099.11,4475880.09,ETRS89,40.43187912,-3.62368581,SIN TIPO,Desconocido,S/N,28037,C  Calle Virgen De La Oliva 32 - 34  Ascendient,11134577,2008-01-01,F000000,AE21,1120  Moto,Infantiles,No
24913,Balancín en Área Infantil,161,Palomas,16,Hortaleza,OPERATIVO,448390.1,4478259.336,ETRS89,40.4533939,-3.60865954,SIN TIPO,Desconocido,S/N,28042,C  Calle Estanislao Gomez 54  Ascendiente 1 16,20133765,1998-01-01,F000000,AE21,0924  Rana,Infantiles,No
24916,Balancín en Área Infantil,162,Piovera,16,Hortaleza,OPERATIVO,444795.826,4478494.803,ETRS89,40.45528416,-3.65106644,SIN TIPO,Desconocido,S/N,28043,C  Calle Julian Hernandez 25  Ascendiente 1 16,20059185,2005-01-01,F000000,AE21,0727  Tractor,Infantiles,No
24923,Balancín en Área Infantil,162,Piovera,16,Hortaleza,OPERATIVO,447143.437,4478995.7,ETRS89,40.45994913,-3.62342251,SIN TIPO,Desconocido,S/N,28043,C  Calle Francisco Morejon  7  Ascendiente 1 1,20084831,2005-01-01,F000000,AE21,1036  Elefante,Infantiles,No
24926,Balancín en Área Infantil,162,Piovera,16,Hortaleza,OPERATIVO,447142.294,4479005.874,ETRS89,40.46004071,-3.62343684,SIN TIPO,Desconocido,S/N,28043,C  Calle Francisco Morejon  7  Ascendiente 1 1,20084831,2005-01-01,F000000,AE21,0846  Bugee,Infantiles,No
24949,Balancín en Área Infantil,163,Canillas,16,Hortaleza,OPERATIVO,446033.452,4479531.828,ETRS89,40.46470751,-3.63655918,SIN TIPO,Desconocido,S/N,28043,C  Calle Moltalbos  Ascendiente 1 163  Canill,31045330,2006-01-01,F000000,AE21,0644  Pony,Infantiles,No
24981,Balancín en Área Infantil,163,Canillas,16,Hortaleza,OPERATIVO,445496.971,4478964.026,ETRS89,40.45955744,-3.64283807,SIN TIPO,Desconocido,S/N,28043,C  Calle Andorra 89  Ascendiente 1 163  Canil,20065719,2005-01-01,F000000,AE21,0147  Conejo,Infantiles,No
24998,Balancín en Área Infantil,163,Canillas,16,Hortaleza,OPERATIVO,444886.782,4479075.883,ETRS89,40.46052485,-3.65004424,SIN TIPO,Desconocido,S/N,28043,C  Calle Gomeznarro 120  Ascendiente 1 163  C,11116157,2005-01-01,F000000,AE21,0819  Wooby,Infantiles,No
25590,Balancín en Área Infantil,205,Rosas,20,San Blas - Canillejas,OPERATIVO,448696.66,4475656.81,ETRS89,40.42996774,-3.60483415,SIN TIPO,Desconocido,S/N,28022,C  Calle Mnchester  Ascendiente 1 205  Las R,31043313,2009-01-01,F000000,AE21,0921  Loro,Infantiles,No
25604,Balancín en Área Infantil,204,Arcos,20,San Blas - Canillejas,OPERATIVO,448109.6,4474773.22,ETRS89,40.4219714,-3.61168274,SIN TIPO,Desconocido,S/N,28032,Av  Avenida Ajalvir A Vicalvaro 84  Ascendiente,20099735,2006-01-01,F000000,AE21,0508  Pajaro,Infantiles,No
25614,Balancín en Área Infantil,204,Arcos,20,San Blas - Canillejas,OPERATIVO,447585.69,4474779.83,ETRS89,40.42199811,-3.61785878,SIN TIPO,Desconocido,S/N,28037,C  Calle Amposta 40  Ascendiente 1 204  Los A,11136156,2005-01-01,F000000,AE21,0048  Caballo,Infantiles,No
25645,Balancín en Área Infantil,205,Rosas,20,San Blas - Canillejas,OPERATIVO,448258.3,4475735.27,ETRS89,40.43064741,-3.61000825,SIN TIPO,Desconocido,S/N,28022,C  Calle Ainsa 7  Ascendiente 1 205  Las Rosa,20113281,2007-01-01,F000000,AE21,1120  Moto,Infantiles,No
25648,Balancín en Área Infantil,205,Rosas,20,San Blas - Canillejas,OPERATIVO,448144.87,4475922.46,ETRS89,40.43232667,-3.61136073,SIN TIPO,Desconocido,S/N,28022,Av  Avenida Ajalvir A Vicalvaro 91  Ascendiente,20075799,2008-01-01,F000000,AE21,0208  Faro,Infantiles,No
25659,Balancín en Área Infantil,207,Canillejas,20,San Blas - Canillejas,OPERATIVO,448395.32,4477472.77,ETRS89,40.44630838,-3.60853406,SIN TIPO,Desconocido,S/N,28022,C  Calle San Valentin 14-16  Ascendiente 1 207,11138435,2006-01-01,F000000,AE21,Pato,Infantiles,No
25720,Balancín en Área Infantil,205,Rosas,20,San Blas - Canillejas,OPERATIVO,448473.41,4476152.16,ETRS89,40.43441636,-3.60750615,SIN TIPO,Desconocido,S/N,28022,Pza  Plaza Grecia  Ascendiente 1 205  Las Ros,20183967,2007-01-01,F000000,AE21,1120  Moto,Infantiles,No
25732,Balancín en Área Infantil,204,Arcos,20,San Blas - Canillejas,OPERATIVO,447881.67,4474844.42,ETRS89,40.42259857,-3.61437526,SIN TIPO,Desconocido,S/N,28037,Av  Avenida Guadalajara 93  Ascendiente 1 204,11136092,2004-01-01,F000000,AE21,0610  Perros No,Infantiles,No
25735,Balancín en Área Infantil,204,Arcos,20,San Blas - Canillejas,OPERATIVO,447812.68,4474764.3,ETRS89,40.42187247,-3.6151819,SIN TIPO,Desconocido,S/N,28032,Av  Avenida Guadalajara 87  Ascendiente 1 204,11136097,2004-01-01,F000000,AE21,1120  Moto,Infantiles,No
25072,Balancín en Área Infantil,166,Valdefuentes,16,Hortaleza,OPERATIVO,443790.096,4482160.872,ETRS89,40.48824238,-3.66325192,SIN TIPO,Desconocido,S/N,28050,C  Calle Oa 81  Ascendiente 1 166  Valdefuen,11122410,2000-01-01,F000000,AE21,0726  Tortuga,Infantiles,No
25752,Balancín en Área Infantil,203,Amposta,20,San Blas - Canillejas,OPERATIVO,447198.98,4475120.5,ETRS89,40.42504262,-3.62244534,SIN TIPO,Desconocido,S/N,28037,C  Calle Resineria  Ascendiente 1 203  Ampost,11135378,2004-01-01,F000000,AE21,Perro,Infantiles,No
